ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_19,2016,0.0154021870629338,-0.0196209209444387,0.0504219377233853,-0.00491722026641688,0.0357193046930197,0.00103860178218748,0.0297646190744425,0.0167,0.0209,-0.0491,0.0732
Glaciers,ALL,2016,0.108457536045864,0.0531464902506195,0.167849082112807,0.0739865257561424,0.14292516071637,0.0837010696982463,0.1317656141588,0.109,0.036,-0.008,0.212
LAND_ICE,ALL,2016,0.134078783059962,-0.185188250451467,0.415334633156865,-0.0394202694563261,0.315472892687427,0.00361014300744987,0.271145379949737,0.131,0.182,-0.520,0.609
GrIS,ALL,2017,0.0456904729236986,-0.0528695068990348,0.14931702786023,-0.0105670922241409,0.103242525914182,0.00597700545203043,0.0860148561740814,0.0449,0.0668,-0.1709,0.4497
AIS,WAIS,2017,0.05582699330927,-0.203308173376492,0.314365686551425,-0.0942636160876727,0.205765727078705,-0.050231519221713,0.161814878906895,0.0562,0.1683,-0.3953,0.5251
AIS,EAIS,2017,-0.0198007781920321,-0.181663073021033,0.142778641842561,-0.11369896562646,0.0742866244238399,-0.0861823759232124,0.0466695687141696,-0.0182,0.1047,-0.4471,0.3153
AIS,PEN,2017,-0.0103995018291371,-0.115987323389891,0.0957542544645647,-0.0716883012107211,0.0510658868688605,-0.0537372245826426,0.0330248687414995,-0.0128,0.0659,-0.2090,0.2207
AIS,ALL,2017,0.0139133126117924,-0.300513090557456,0.388509195592757,-0.175867160616487,0.235986999078838,-0.125423005540391,0.170234220402197,0.025,0.211,-0.556,0.746
Glaciers,region_1,2017,0.0284516377984956,-0.0200223781794315,0.0769709100709111,0.000329667071896538,0.0565883040370471,0.00857194832890455,0.0483399966974346,0.0301,0.0292,-0.0604,0.1045
Glaciers,region_2,2017,0.00721832630733097,-0.000460964641251688,0.0149347337780143,0.00274897643956219,0.0116854680015521,0.00405464392702488,0.0103729972180315,0.0080,0.0047,-0.0070,0.0224
Glaciers,region_3,2017,0.0211335172653463,-0.0115407892189913,0.0538182619973182,0.00217479449562449,0.0400938099637672,0.00773242632888462,0.0345326925867126,0.0215,0.0185,-0.0288,0.0833
Glaciers,region_4,2017,0.0111125131134123,-0.00655718111239059,0.0287902842528535,0.000855151109593195,0.0213638518596024,0.00386182797144506,0.0183592659530745,0.0121,0.0105,-0.0202,0.0402
Glaciers,region_5,2017,0.0210060044682592,-0.013493569862594,0.0555052862692174,0.000987641495839587,0.0410242778006972,0.00685558979386067,0.0351563220247095,0.0212,0.0212,-0.0565,0.0869
Glaciers,region_6,2017,0.00423425949247603,-0.00340584799782652,0.0119070837055875,-0.000209718065044993,0.00867519394496027,0.00109004121474197,0.00737078025223077,0.0051,0.0044,-0.0072,0.0191
Glaciers,region_7,2017,0.0175892263516379,-0.00644737985982742,0.0416290099745418,0.0036434450603574,0.0315318861380038,0.00772986787274227,0.0274455918558515,0.0184,0.0150,-0.0325,0.0623
Glaciers,region_8,2017,0.000451884950832395,-0.0010223686054429,0.00191597662112157,-0.000332701617751606,0.001281035065121,-0.000142498813246394,0.00107932317825723,0.0010,0.0008,-0.0023,0.0035
Glaciers,region_9,2017,0.0182200216331408,-0.00334151655116146,0.0397823287762557,0.00571142528133159,0.0307279874243823,0.00937943151208252,0.0270637507937086,0.0179,0.0129,-0.0206,0.0559
Glaciers,region_10,2017,0.000283483040647282,-0.00106061238375985,0.00146727166952954,-0.00037849722652878,0.00112794295861205,-0.000218017161758825,0.000901723818000398,0.0008,0.0007,-0.0011,0.0030
Glaciers,region_11,2017,0.000768287537277394,-0.000635807428704565,0.00226285071571531,-0.000149445193984408,0.00149657605163137,9.98209302997565e-05,0.00132002126027283,0.0013,0.0008,-0.0013,0.0037
