ice_source,region,year,mean,sd
Glaciers,region_17,2069,0.247,0.167
Glaciers,region_18,2069,0.005,0.003
Glaciers,region_19,2069,0.529,0.589
Glaciers,ALL,2069,5.703,1.137
GrIS,ALL,2070,2.577,0.774
AIS,WAIS,2070,1.456,2.335
AIS,EAIS,2070,0.755,0.443
AIS,PEN,2070,0.020,0.090
AIS,ALL,2070,2.231,2.566
Glaciers,region_1,2070,0.951,0.477
Glaciers,region_2,2070,0.128,0.050
Glaciers,region_3,2070,0.759,0.421
Glaciers,region_4,2070,0.386,0.252
Glaciers,region_5,2070,0.621,0.435
Glaciers,region_6,2070,0.177,0.122
Glaciers,region_7,2070,0.576,0.344
Glaciers,region_8,2070,0.024,0.012
Glaciers,region_9,2070,0.687,0.354
Glaciers,region_10,2070,0.016,0.008
Glaciers,region_11,2070,0.017,0.006
Glaciers,region_12,2070,0.008,0.003
Glaciers,region_13,2070,0.316,0.126
Glaciers,region_14,2070,0.230,0.093
Glaciers,region_15,2070,0.091,0.041
Glaciers,region_16,2070,0.012,0.007
Glaciers,region_17,2070,0.251,0.169
Glaciers,region_18,2070,0.005,0.003
Glaciers,region_19,2070,0.540,0.600
Glaciers,ALL,2070,5.796,1.155
GrIS,ALL,2071,2.634,0.793
AIS,WAIS,2071,1.529,2.423
AIS,EAIS,2071,0.752,0.467
AIS,PEN,2071,0.014,0.092
AIS,ALL,2071,2.295,2.668
Glaciers,region_1,2071,0.965,0.484
Glaciers,region_2,2071,0.130,0.050
Glaciers,region_3,2071,0.774,0.430
Glaciers,region_4,2071,0.393,0.256
Glaciers,region_5,2071,0.630,0.442
Glaciers,region_6,2071,0.180,0.124
Glaciers,region_7,2071,0.586,0.350
Glaciers,region_8,2071,0.025,0.012
Glaciers,region_9,2071,0.699,0.361
Glaciers,region_10,2071,0.016,0.008
Glaciers,region_11,2071,0.017,0.006
Glaciers,region_12,2071,0.008,0.003
Glaciers,region_13,2071,0.320,0.127
Glaciers,region_14,2071,0.233,0.094
Glaciers,region_15,2071,0.092,0.042
Glaciers,region_16,2071,0.012,0.007
Glaciers,region_17,2071,0.255,0.171
Glaciers,region_18,2071,0.005,0.003
Glaciers,region_19,2071,0.549,0.613
Glaciers,ALL,2071,5.887,1.176
GrIS,ALL,2072,2.685,0.813
AIS,WAIS,2072,1.555,2.506
AIS,EAIS,2072,0.731,0.467
AIS,PEN,2072,0.018,0.095
AIS,ALL,2072,2.304,2.735
Glaciers,region_1,2072,0.980,0.490
Glaciers,region_2,2072,0.131,0.050
Glaciers,region_3,2072,0.791,0.440
Glaciers,region_4,2072,0.400,0.261
Glaciers,region_5,2072,0.639,0.448
Glaciers,region_6,2072,0.182,0.126
Glaciers,region_7,2072,0.596,0.356
Glaciers,region_8,2072,0.025,0.012
Glaciers,region_9,2072,0.711,0.369
Glaciers,region_10,2072,0.016,0.008
Glaciers,region_11,2072,0.017,0.006
Glaciers,region_12,2072,0.008,0.003
Glaciers,region_13,2072,0.323,0.129
Glaciers,region_14,2072,0.236,0.096
Glaciers,region_15,2072,0.093,0.043
Glaciers,region_16,2072,0.012,0.007
Glaciers,region_17,2072,0.259,0.173
Glaciers,region_18,2072,0.005,0.003
Glaciers,region_19,2072,0.559,0.628
Glaciers,ALL,2072,5.983,1.199
GrIS,ALL,2073,2.772,0.830
AIS,WAIS,2073,1.612,2.557
AIS,EAIS,2073,0.767,0.481
AIS,PEN,2073,0.020,0.096
AIS,ALL,2073,2.400,2.810
Glaciers,region_1,2073,0.993,0.498
Glaciers,region_2,2073,0.132,0.051
Glaciers,region_3,2073,0.805,0.451
Glaciers,region_4,2073,0.407,0.265
Glaciers,region_5,2073,0.647,0.454
Glaciers,region_6,2073,0.185,0.129
Glaciers,region_7,2073,0.608,0.362
Glaciers,region_8,2073,0.025,0.012
Glaciers,region_9,2073,0.726,0.376
Glaciers,region_10,2073,0.016,0.008
Glaciers,region_11,2073,0.017,0.006
Glaciers,region_12,2073,0.008,0.003
Glaciers,region_13,2073,0.326,0.131
Glaciers,region_14,2073,0.237,0.097
Glaciers,region_15,2073,0.093,0.043
Glaciers,region_16,2073,0.012,0.007
Glaciers,region_17,2073,0.262,0.174
Glaciers,region_18,2073,0.005,0.003
Glaciers,region_19,2073,0.569,0.639
Glaciers,ALL,2073,6.074,1.220
GrIS,ALL,2074,2.774,0.838
AIS,WAIS,2074,1.646,2.599
AIS,EAIS,2074,0.811,0.509
AIS,PEN,2074,0.025,0.098
AIS,ALL,2074,2.481,2.848
Glaciers,region_1,2074,1.008,0.506
Glaciers,region_2,2074,0.133,0.051
Glaciers,region_3,2074,0.820,0.458
Glaciers,region_4,2074,0.413,0.268
Glaciers,region_5,2074,0.654,0.460
Glaciers,region_6,2074,0.187,0.131
Glaciers,region_7,2074,0.618,0.367
Glaciers,region_8,2074,0.026,0.012
Glaciers,region_9,2074,0.739,0.383
Glaciers,region_10,2074,0.016,0.008
Glaciers,region_11,2074,0.017,0.006
Glaciers,region_12,2074,0.009,0.003
Glaciers,region_13,2074,0.328,0.133
Glaciers,region_14,2074,0.239,0.098
Glaciers,region_15,2074,0.094,0.044
Glaciers,region_16,2074,0.012,0.007
Glaciers,region_17,2074,0.265,0.176
Glaciers,region_18,2074,0.005,0.003
Glaciers,region_19,2074,0.580,0.646
Glaciers,ALL,2074,6.164,1.236
GrIS,ALL,2075,2.795,0.861
AIS,WAIS,2075,1.701,2.645
AIS,EAIS,2075,0.815,0.528
AIS,PEN,2075,0.025,0.099
AIS,ALL,2075,2.541,2.897
Glaciers,region_1,2075,1.023,0.512
Glaciers,region_2,2075,0.134,0.051
Glaciers,region_3,2075,0.834,0.467
Glaciers,region_4,2075,0.419,0.272
Glaciers,region_5,2075,0.661,0.467
Glaciers,region_6,2075,0.190,0.133
Glaciers,region_7,2075,0.629,0.371
Glaciers,region_8,2075,0.026,0.012
Glaciers,region_9,2075,0.752,0.390
Glaciers,region_10,2075,0.016,0.008
Glaciers,region_11,2075,0.017,0.006
Glaciers,region_12,2075,0.009,0.003
Glaciers,region_13,2075,0.331,0.134
Glaciers,region_14,2075,0.242,0.100
Glaciers,region_15,2075,0.095,0.044
Glaciers,region_16,2075,0.012,0.007
Glaciers,region_17,2075,0.268,0.178
Glaciers,region_18,2075,0.005,0.003
Glaciers,region_19,2075,0.589,0.653
Glaciers,ALL,2075,6.253,1.253
GrIS,ALL,2076,2.841,0.872
AIS,WAIS,2076,1.817,2.770
AIS,EAIS,2076,0.841,0.574
AIS,PEN,2076,0.024,0.101
AIS,ALL,2076,2.681,3.073
Glaciers,region_1,2076,1.038,0.517
Glaciers,region_2,2076,0.136,0.051
Glaciers,region_3,2076,0.847,0.473
Glaciers,region_4,2076,0.425,0.276
Glaciers,region_5,2076,0.669,0.473
Glaciers,region_6,2076,0.192,0.135
Glaciers,region_7,2076,0.640,0.376
Glaciers,region_8,2076,0.026,0.012
Glaciers,region_9,2076,0.765,0.397
Glaciers,region_10,2076,0.017,0.008
Glaciers,region_11,2076,0.017,0.006
Glaciers,region_12,2076,0.009,0.003
Glaciers,region_13,2076,0.334,0.136
Glaciers,region_14,2076,0.245,0.101
Glaciers,region_15,2076,0.095,0.045
Glaciers,region_16,2076,0.012,0.007
Glaciers,region_17,2076,0.271,0.179
Glaciers,region_18,2076,0.005,0.003
Glaciers,region_19,2076,0.598,0.661
Glaciers,ALL,2076,6.342,1.269
GrIS,ALL,2077,2.888,0.884
AIS,WAIS,2077,1.888,2.853
AIS,EAIS,2077,0.847,0.566
AIS,PEN,2077,0.020,0.103
AIS,ALL,2077,2.755,3.108
Glaciers,region_1,2077,1.054,0.522
Glaciers,region_2,2077,0.137,0.051
Glaciers,region_3,2077,0.861,0.477
Glaciers,region_4,2077,0.432,0.279
Glaciers,region_5,2077,0.677,0.479
Glaciers,region_6,2077,0.195,0.138
Glaciers,region_7,2077,0.650,0.379
Glaciers,region_8,2077,0.027,0.012
Glaciers,region_9,2077,0.779,0.401
Glaciers,region_10,2077,0.017,0.008
Glaciers,region_11,2077,0.017,0.006
Glaciers,region_12,2077,0.009,0.003
Glaciers,region_13,2077,0.337,0.137
Glaciers,region_14,2077,0.247,0.102
Glaciers,region_15,2077,0.096,0.045
Glaciers,region_16,2077,0.012,0.007
Glaciers,region_17,2077,0.274,0.180
Glaciers,region_18,2077,0.005,0.003
Glaciers,region_19,2077,0.608,0.672
Glaciers,ALL,2077,6.435,1.285
GrIS,ALL,2078,2.921,0.898
AIS,WAIS,2078,1.933,2.912
AIS,EAIS,2078,0.877,0.566
AIS,PEN,2078,0.015,0.105
AIS,ALL,2078,2.825,3.182
Glaciers,region_1,2078,1.068,0.528
Glaciers,region_2,2078,0.138,0.051
Glaciers,region_3,2078,0.876,0.482
Glaciers,region_4,2078,0.438,0.282
Glaciers,region_5,2078,0.685,0.486
Glaciers,region_6,2078,0.198,0.140
Glaciers,region_7,2078,0.660,0.384
Glaciers,region_8,2078,0.027,0.012
Glaciers,region_9,2078,0.791,0.406
Glaciers,region_10,2078,0.017,0.008
Glaciers,region_11,2078,0.017,0.006
Glaciers,region_12,2078,0.009,0.003
Glaciers,region_13,2078,0.340,0.138
Glaciers,region_14,2078,0.250,0.103
Glaciers,region_15,2078,0.097,0.046
Glaciers,region_16,2078,0.012,0.007
Glaciers,region_17,2078,0.277,0.182
Glaciers,region_18,2078,0.006,0.003
Glaciers,region_19,2078,0.621,0.683
Glaciers,ALL,2078,6.525,1.301
GrIS,ALL,2079,2.982,0.902
AIS,WAIS,2079,1.994,2.972
AIS,EAIS,2079,0.859,0.546
AIS,PEN,2079,0.016,0.107
AIS,ALL,2079,2.868,3.211
Glaciers,region_1,2079,1.080,0.534
Glaciers,region_2,2079,0.139,0.051
Glaciers,region_3,2079,0.888,0.491
Glaciers,region_4,2079,0.445,0.285
Glaciers,region_5,2079,0.691,0.492
Glaciers,region_6,2079,0.200,0.143
Glaciers,region_7,2079,0.669,0.389
Glaciers,region_8,2079,0.027,0.012
Glaciers,region_9,2079,0.803,0.413
Glaciers,region_10,2079,0.017,0.008
Glaciers,region_11,2079,0.018,0.006
Glaciers,region_12,2079,0.009,0.003
Glaciers,region_13,2079,0.342,0.140
Glaciers,region_14,2079,0.251,0.105
Glaciers,region_15,2079,0.097,0.046
Glaciers,region_16,2079,0.012,0.007
Glaciers,region_17,2079,0.280,0.184
Glaciers,region_18,2079,0.006,0.003
Glaciers,region_19,2079,0.627,0.691
Glaciers,ALL,2079,6.601,1.318
GrIS,ALL,2080,3.030,0.911
AIS,WAIS,2080,2.058,3.075
AIS,EAIS,2080,0.861,0.556
AIS,PEN,2080,0.019,0.109
AIS,ALL,2080,2.938,3.330
Glaciers,region_1,2080,1.091,0.542
Glaciers,region_2,2080,0.140,0.051
Glaciers,region_3,2080,0.903,0.501
Glaciers,region_4,2080,0.451,0.290
Glaciers,region_5,2080,0.698,0.499
Glaciers,region_6,2080,0.203,0.145
Glaciers,region_7,2080,0.676,0.393
Glaciers,region_8,2080,0.027,0.013
Glaciers,region_9,2080,0.814,0.418
Glaciers,region_10,2080,0.017,0.008
Glaciers,region_11,2080,0.018,0.006
Glaciers,region_12,2080,0.009,0.003
Glaciers,region_13,2080,0.345,0.141
Glaciers,region_14,2080,0.254,0.105
Glaciers,region_15,2080,0.098,0.047
Glaciers,region_16,2080,0.012,0.007
Glaciers,region_17,2080,0.283,0.186
Glaciers,region_18,2080,0.006,0.003
Glaciers,region_19,2080,0.634,0.701
Glaciers,ALL,2080,6.678,1.338
GrIS,ALL,2081,3.064,0.923
AIS,WAIS,2081,2.137,3.180
AIS,EAIS,2081,0.875,0.617
AIS,PEN,2081,0.016,0.110
AIS,ALL,2081,3.028,3.489
Glaciers,region_1,2081,1.100,0.550
Glaciers,region_2,2081,0.141,0.052
Glaciers,region_3,2081,0.916,0.507
Glaciers,region_4,2081,0.457,0.294
Glaciers,region_5,2081,0.704,0.505
Glaciers,region_6,2081,0.205,0.147
Glaciers,region_7,2081,0.684,0.397
Glaciers,region_8,2081,0.028,0.013
Glaciers,region_9,2081,0.825,0.423
Glaciers,region_10,2081,0.017,0.008
Glaciers,region_11,2081,0.018,0.006
Glaciers,region_12,2081,0.009,0.003
Glaciers,region_13,2081,0.348,0.142
Glaciers,region_14,2081,0.256,0.106
Glaciers,region_15,2081,0.098,0.047
Glaciers,region_16,2081,0.012,0.007
Glaciers,region_17,2081,0.285,0.187
Glaciers,region_18,2081,0.006,0.003
Glaciers,region_19,2081,0.639,0.711
Glaciers,ALL,2081,6.748,1.356
GrIS,ALL,2082,3.102,0.942
AIS,WAIS,2082,2.159,3.241
AIS,EAIS,2082,0.906,0.603
AIS,PEN,2082,0.026,0.113
AIS,ALL,2082,3.092,3.532
Glaciers,region_1,2082,1.110,0.555
Glaciers,region_2,2082,0.142,0.051
Glaciers,region_3,2082,0.932,0.516
Glaciers,region_4,2082,0.463,0.297
Glaciers,region_5,2082,0.713,0.511
Glaciers,region_6,2082,0.208,0.149
Glaciers,region_7,2082,0.693,0.401
Glaciers,region_8,2082,0.028,0.013
Glaciers,region_9,2082,0.836,0.427
Glaciers,region_10,2082,0.017,0.008
Glaciers,region_11,2082,0.018,0.006
Glaciers,region_12,2082,0.009,0.003
Glaciers,region_13,2082,0.350,0.143
Glaciers,region_14,2082,0.258,0.108
Glaciers,region_15,2082,0.099,0.047
Glaciers,region_16,2082,0.012,0.007
Glaciers,region_17,2082,0.287,0.188
Glaciers,region_18,2082,0.006,0.003
Glaciers,region_19,2082,0.649,0.723
Glaciers,ALL,2082,6.831,1.373
GrIS,ALL,2083,3.108,0.941
AIS,WAIS,2083,2.180,3.321
AIS,EAIS,2083,0.940,0.635
AIS,PEN,2083,0.037,0.114
AIS,ALL,2083,3.157,3.660
Glaciers,region_1,2083,1.121,0.561
Glaciers,region_2,2083,0.143,0.052
Glaciers,region_3,2083,0.944,0.522
Glaciers,region_4,2083,0.470,0.301
Glaciers,region_5,2083,0.723,0.517
Glaciers,region_6,2083,0.211,0.150
Glaciers,region_7,2083,0.701,0.404
Glaciers,region_8,2083,0.028,0.013
Glaciers,region_9,2083,0.846,0.432
Glaciers,region_10,2083,0.017,0.009
Glaciers,region_11,2083,0.018,0.006
Glaciers,region_12,2083,0.009,0.003
Glaciers,region_13,2083,0.353,0.144
Glaciers,region_14,2083,0.261,0.109
Glaciers,region_15,2083,0.099,0.048
Glaciers,region_16,2083,0.012,0.007
Glaciers,region_17,2083,0.290,0.190
Glaciers,region_18,2083,0.006,0.003
Glaciers,region_19,2083,0.657,0.734
Glaciers,ALL,2083,6.909,1.389
GrIS,ALL,2084,3.167,0.949
AIS,WAIS,2084,2.238,3.356
AIS,EAIS,2084,0.973,0.666
AIS,PEN,2084,0.035,0.114
AIS,ALL,2084,3.246,3.713
Glaciers,region_1,2084,1.135,0.568
Glaciers,region_2,2084,0.144,0.052
Glaciers,region_3,2084,0.957,0.528
Glaciers,region_4,2084,0.475,0.305
Glaciers,region_5,2084,0.731,0.522
Glaciers,region_6,2084,0.214,0.151
Glaciers,region_7,2084,0.708,0.407
Glaciers,region_8,2084,0.028,0.013
Glaciers,region_9,2084,0.856,0.436
Glaciers,region_10,2084,0.018,0.009
Glaciers,region_11,2084,0.018,0.006
Glaciers,region_12,2084,0.009,0.003
Glaciers,region_13,2084,0.355,0.146
Glaciers,region_14,2084,0.262,0.110
Glaciers,region_15,2084,0.100,0.048
Glaciers,region_16,2084,0.012,0.007
Glaciers,region_17,2084,0.294,0.191
Glaciers,region_18,2084,0.006,0.003
Glaciers,region_19,2084,0.667,0.744
Glaciers,ALL,2084,6.990,1.405
GrIS,ALL,2085,3.208,0.952
AIS,WAIS,2085,2.320,3.403
AIS,EAIS,2085,0.986,0.672
AIS,PEN,2085,0.036,0.116
AIS,ALL,2085,3.342,3.767
Glaciers,region_1,2085,1.149,0.573
Glaciers,region_2,2085,0.145,0.052
Glaciers,region_3,2085,0.970,0.535
Glaciers,region_4,2085,0.482,0.307
Glaciers,region_5,2085,0.740,0.528
Glaciers,region_6,2085,0.217,0.153
Glaciers,region_7,2085,0.717,0.411
Glaciers,region_8,2085,0.029,0.013
Glaciers,region_9,2085,0.867,0.441
Glaciers,region_10,2085,0.018,0.009
Glaciers,region_11,2085,0.018,0.006
Glaciers,region_12,2085,0.009,0.003
Glaciers,region_13,2085,0.358,0.147
Glaciers,region_14,2085,0.265,0.111
Glaciers,region_15,2085,0.100,0.049
Glaciers,region_16,2085,0.012,0.007
Glaciers,region_17,2085,0.296,0.192
Glaciers,region_18,2085,0.006,0.003
Glaciers,region_19,2085,0.677,0.754
Glaciers,ALL,2085,7.074,1.421
GrIS,ALL,2086,3.254,0.951
AIS,WAIS,2086,2.400,3.480
AIS,EAIS,2086,1.001,0.706
AIS,PEN,2086,0.038,0.117
AIS,ALL,2086,3.439,3.861
Glaciers,region_1,2086,1.161,0.580
Glaciers,region_2,2086,0.146,0.052
Glaciers,region_3,2086,0.983,0.541
Glaciers,region_4,2086,0.487,0.310
Glaciers,region_5,2086,0.748,0.534
Glaciers,region_6,2086,0.219,0.155
Glaciers,region_7,2086,0.725,0.414
Glaciers,region_8,2086,0.029,0.013
Glaciers,region_9,2086,0.877,0.446
Glaciers,region_10,2086,0.018,0.009
Glaciers,region_11,2086,0.018,0.006
Glaciers,region_12,2086,0.009,0.003
Glaciers,region_13,2086,0.361,0.149
Glaciers,region_14,2086,0.268,0.112
Glaciers,region_15,2086,0.101,0.049
Glaciers,region_16,2086,0.012,0.007
Glaciers,region_17,2086,0.298,0.194
Glaciers,region_18,2086,0.006,0.003
Glaciers,region_19,2086,0.686,0.763
Glaciers,ALL,2086,7.152,1.437
GrIS,ALL,2087,3.326,0.951
AIS,WAIS,2087,2.426,3.530
AIS,EAIS,2087,1.033,0.712
AIS,PEN,2087,0.038,0.118
AIS,ALL,2087,3.497,3.902
Glaciers,region_1,2087,1.175,0.586
Glaciers,region_2,2087,0.147,0.052
Glaciers,region_3,2087,0.996,0.549
Glaciers,region_4,2087,0.493,0.313
Glaciers,region_5,2087,0.756,0.540
Glaciers,region_6,2087,0.222,0.157
Glaciers,region_7,2087,0.734,0.418
Glaciers,region_8,2087,0.029,0.013
Glaciers,region_9,2087,0.888,0.450
Glaciers,region_10,2087,0.018,0.009
Glaciers,region_11,2087,0.018,0.006
Glaciers,region_12,2087,0.009,0.003
Glaciers,region_13,2087,0.363,0.150
Glaciers,region_14,2087,0.270,0.113
Glaciers,region_15,2087,0.101,0.050
Glaciers,region_16,2087,0.012,0.007
Glaciers,region_17,2087,0.301,0.195
Glaciers,region_18,2087,0.006,0.003
Glaciers,region_19,2087,0.698,0.773
Glaciers,ALL,2087,7.237,1.454
GrIS,ALL,2088,3.379,0.957
AIS,WAIS,2088,2.517,3.678
AIS,EAIS,2088,1.106,0.723
AIS,PEN,2088,0.035,0.120
AIS,ALL,2088,3.658,4.055
Glaciers,region_1,2088,1.191,0.592
Glaciers,region_2,2088,0.148,0.052
Glaciers,region_3,2088,1.010,0.553
Glaciers,region_4,2088,0.499,0.316
Glaciers,region_5,2088,0.764,0.545
Glaciers,region_6,2088,0.225,0.158
Glaciers,region_7,2088,0.743,0.421
Glaciers,region_8,2088,0.029,0.013
Glaciers,region_9,2088,0.901,0.454
Glaciers,region_10,2088,0.018,0.009
Glaciers,region_11,2088,0.018,0.006
Glaciers,region_12,2088,0.009,0.003
Glaciers,region_13,2088,0.365,0.151
Glaciers,region_14,2088,0.272,0.115
Glaciers,region_15,2088,0.102,0.050
Glaciers,region_16,2088,0.012,0.007
Glaciers,region_17,2088,0.304,0.197
Glaciers,region_18,2088,0.006,0.003
Glaciers,region_19,2088,0.710,0.785
Glaciers,ALL,2088,7.327,1.469
GrIS,ALL,2089,3.403,0.966
AIS,WAIS,2089,2.591,3.769
AIS,EAIS,2089,1.111,0.743
AIS,PEN,2089,0.041,0.121
AIS,ALL,2089,3.743,4.164
Glaciers,region_1,2089,1.205,0.598
Glaciers,region_2,2089,0.149,0.052
Glaciers,region_3,2089,1.023,0.559
Glaciers,region_4,2089,0.505,0.318
Glaciers,region_5,2089,0.772,0.550
Glaciers,region_6,2089,0.228,0.160
Glaciers,region_7,2089,0.752,0.424
Glaciers,region_8,2089,0.030,0.014
Glaciers,region_9,2089,0.911,0.458
Glaciers,region_10,2089,0.018,0.009
Glaciers,region_11,2089,0.018,0.006
Glaciers,region_12,2089,0.009,0.003
Glaciers,region_13,2089,0.367,0.152
Glaciers,region_14,2089,0.273,0.116
Glaciers,region_15,2089,0.102,0.051
Glaciers,region_16,2089,0.012,0.007
Glaciers,region_17,2089,0.307,0.198
Glaciers,region_18,2089,0.006,0.003
Glaciers,region_19,2089,0.719,0.797
Glaciers,ALL,2089,7.405,1.485
GrIS,ALL,2090,3.421,0.971
AIS,WAIS,2090,2.637,3.797
AIS,EAIS,2090,1.123,0.767
AIS,PEN,2090,0.042,0.123
AIS,ALL,2090,3.802,4.182
Glaciers,region_1,2090,1.218,0.604
Glaciers,region_2,2090,0.150,0.052
Glaciers,region_3,2090,1.036,0.563
Glaciers,region_4,2090,0.510,0.321
Glaciers,region_5,2090,0.779,0.556
Glaciers,region_6,2090,0.230,0.161
Glaciers,region_7,2090,0.760,0.427
Glaciers,region_8,2090,0.030,0.014
Glaciers,region_9,2090,0.921,0.463
Glaciers,region_10,2090,0.018,0.009
Glaciers,region_11,2090,0.018,0.006
Glaciers,region_12,2090,0.009,0.003
Glaciers,region_13,2090,0.369,0.153
Glaciers,region_14,2090,0.275,0.116
Glaciers,region_15,2090,0.102,0.051
Glaciers,region_16,2090,0.012,0.007
Glaciers,region_17,2090,0.309,0.199
Glaciers,region_18,2090,0.006,0.003
Glaciers,region_19,2090,0.726,0.809
Glaciers,ALL,2090,7.479,1.500
GrIS,ALL,2091,3.457,0.979
AIS,WAIS,2091,2.694,3.878
AIS,EAIS,2091,1.140,0.771
AIS,PEN,2091,0.039,0.124
AIS,ALL,2091,3.873,4.262
Glaciers,region_1,2091,1.229,0.609
Glaciers,region_2,2091,0.151,0.052
Glaciers,region_3,2091,1.049,0.568
Glaciers,region_4,2091,0.516,0.324
Glaciers,region_5,2091,0.786,0.561
Glaciers,region_6,2091,0.233,0.162
Glaciers,region_7,2091,0.769,0.430
Glaciers,region_8,2091,0.030,0.014
Glaciers,region_9,2091,0.931,0.468
Glaciers,region_10,2091,0.018,0.009
Glaciers,region_11,2091,0.018,0.006
Glaciers,region_12,2091,0.009,0.003
Glaciers,region_13,2091,0.371,0.154
Glaciers,region_14,2091,0.277,0.117
Glaciers,region_15,2091,0.103,0.051
Glaciers,region_16,2091,0.012,0.007
Glaciers,region_17,2091,0.311,0.201
Glaciers,region_18,2091,0.006,0.003
Glaciers,region_19,2091,0.735,0.820
Glaciers,ALL,2091,7.557,1.516
GrIS,ALL,2092,3.458,1.002
AIS,WAIS,2092,2.733,3.950
AIS,EAIS,2092,1.166,0.793
AIS,PEN,2092,0.043,0.126
AIS,ALL,2092,3.942,4.310
Glaciers,region_1,2092,1.241,0.614
Glaciers,region_2,2092,0.152,0.053
Glaciers,region_3,2092,1.061,0.576
Glaciers,region_4,2092,0.521,0.327
Glaciers,region_5,2092,0.794,0.567
Glaciers,region_6,2092,0.235,0.164
Glaciers,region_7,2092,0.778,0.433
Glaciers,region_8,2092,0.031,0.014
Glaciers,region_9,2092,0.943,0.472
Glaciers,region_10,2092,0.018,0.009
Glaciers,region_11,2092,0.018,0.006
Glaciers,region_12,2092,0.009,0.003
Glaciers,region_13,2092,0.374,0.156
Glaciers,region_14,2092,0.280,0.118
Glaciers,region_15,2092,0.103,0.052
Glaciers,region_16,2092,0.012,0.007
Glaciers,region_17,2092,0.314,0.202
Glaciers,region_18,2092,0.006,0.003
Glaciers,region_19,2092,0.742,0.830
Glaciers,ALL,2092,7.633,1.533
GrIS,ALL,2093,3.489,1.011
AIS,WAIS,2093,2.756,4.015
AIS,EAIS,2093,1.231,0.812
AIS,PEN,2093,0.047,0.127
AIS,ALL,2093,4.034,4.387
Glaciers,region_1,2093,1.252,0.621
Glaciers,region_2,2093,0.153,0.053
Glaciers,region_3,2093,1.074,0.585
Glaciers,region_4,2093,0.527,0.330
Glaciers,region_5,2093,0.800,0.572
Glaciers,region_6,2093,0.238,0.165
Glaciers,region_7,2093,0.787,0.436
Glaciers,region_8,2093,0.031,0.014
Glaciers,region_9,2093,0.955,0.476
Glaciers,region_10,2093,0.018,0.009
Glaciers,region_11,2093,0.018,0.006
Glaciers,region_12,2093,0.009,0.003
Glaciers,region_13,2093,0.376,0.157
Glaciers,region_14,2093,0.282,0.119
Glaciers,region_15,2093,0.104,0.052
Glaciers,region_16,2093,0.012,0.007
Glaciers,region_17,2093,0.316,0.204
Glaciers,region_18,2093,0.006,0.004
Glaciers,region_19,2093,0.751,0.840
Glaciers,ALL,2093,7.708,1.549
GrIS,ALL,2094,3.541,1.039
AIS,WAIS,2094,2.813,4.109
AIS,EAIS,2094,1.262,0.835
AIS,PEN,2094,0.052,0.128
AIS,ALL,2094,4.127,4.470
Glaciers,region_1,2094,1.265,0.627
Glaciers,region_2,2094,0.153,0.053
Glaciers,region_3,2094,1.087,0.590
Glaciers,region_4,2094,0.532,0.332
Glaciers,region_5,2094,0.807,0.578
Glaciers,region_6,2094,0.241,0.167
Glaciers,region_7,2094,0.794,0.439
Glaciers,region_8,2094,0.031,0.014
Glaciers,region_9,2094,0.966,0.481
Glaciers,region_10,2094,0.018,0.009
Glaciers,region_11,2094,0.018,0.006
Glaciers,region_12,2094,0.009,0.003
Glaciers,region_13,2094,0.377,0.158
Glaciers,region_14,2094,0.283,0.120
Glaciers,region_15,2094,0.104,0.053
Glaciers,region_16,2094,0.012,0.007
Glaciers,region_17,2094,0.318,0.205
Glaciers,region_18,2094,0.005,0.004
Glaciers,region_19,2094,0.762,0.849
Glaciers,ALL,2094,7.785,1.564
GrIS,ALL,2095,3.587,1.052
AIS,WAIS,2095,2.859,4.203
AIS,EAIS,2095,1.287,0.824
AIS,PEN,2095,0.049,0.128
AIS,ALL,2095,4.195,4.535
Glaciers,region_1,2095,1.277,0.636
Glaciers,region_2,2095,0.154,0.053
Glaciers,region_3,2095,1.097,0.594
Glaciers,region_4,2095,0.538,0.334
Glaciers,region_5,2095,0.813,0.582
Glaciers,region_6,2095,0.243,0.169
Glaciers,region_7,2095,0.800,0.442
Glaciers,region_8,2095,0.031,0.014
Glaciers,region_9,2095,0.976,0.487
Glaciers,region_10,2095,0.019,0.009
Glaciers,region_11,2095,0.018,0.006
Glaciers,region_12,2095,0.009,0.003
Glaciers,region_13,2095,0.379,0.160
Glaciers,region_14,2095,0.285,0.121
Glaciers,region_15,2095,0.104,0.054
Glaciers,region_16,2095,0.013,0.007
Glaciers,region_17,2095,0.321,0.206
Glaciers,region_18,2095,0.006,0.004
Glaciers,region_19,2095,0.771,0.856
Glaciers,ALL,2095,7.855,1.578
GrIS,ALL,2096,3.630,1.088
AIS,WAIS,2096,2.892,4.201
AIS,EAIS,2096,1.280,0.850
AIS,PEN,2096,0.055,0.131
AIS,ALL,2096,4.228,4.557
Glaciers,region_1,2096,1.289,0.643
Glaciers,region_2,2096,0.155,0.053
Glaciers,region_3,2096,1.109,0.601
Glaciers,region_4,2096,0.544,0.337
Glaciers,region_5,2096,0.820,0.587
Glaciers,region_6,2096,0.246,0.170
Glaciers,region_7,2096,0.808,0.445
Glaciers,region_8,2096,0.031,0.014
Glaciers,region_9,2096,0.986,0.491
Glaciers,region_10,2096,0.019,0.009
Glaciers,region_11,2096,0.018,0.006
Glaciers,region_12,2096,0.010,0.003
Glaciers,region_13,2096,0.381,0.161
Glaciers,region_14,2096,0.286,0.122
Glaciers,region_15,2096,0.105,0.054
