ice_source,region,year,mean,sd
Glaciers,region_9,2082,1.220,0.533
Glaciers,region_10,2082,0.026,0.013
Glaciers,region_11,2082,0.023,0.006
Glaciers,region_12,2082,0.011,0.002
Glaciers,region_13,2082,0.510,0.174
Glaciers,region_14,2082,0.350,0.126
Glaciers,region_15,2082,0.138,0.054
Glaciers,region_16,2082,0.017,0.007
Glaciers,region_17,2082,0.380,0.188
Glaciers,region_18,2082,0.007,0.003
Glaciers,region_19,2082,1.403,0.616
Glaciers,ALL,2082,9.985,1.557
Glaciers,region_1,2083,1.487,0.682
Glaciers,region_2,2083,0.182,0.050
Glaciers,region_3,2083,1.386,0.729
Glaciers,region_4,2083,0.659,0.362
Glaciers,region_5,2083,0.966,0.571
Glaciers,region_6,2083,0.284,0.184
Glaciers,region_7,2083,0.988,0.473
Glaciers,region_8,2083,0.036,0.013
Glaciers,region_9,2083,1.239,0.538
Glaciers,region_10,2083,0.027,0.013
Glaciers,region_11,2083,0.023,0.006
Glaciers,region_12,2083,0.011,0.002
Glaciers,region_13,2083,0.515,0.175
Glaciers,region_14,2083,0.354,0.127
Glaciers,region_15,2083,0.139,0.054
Glaciers,region_16,2083,0.017,0.007
Glaciers,region_17,2083,0.386,0.189
Glaciers,region_18,2083,0.008,0.003
Glaciers,region_19,2083,1.425,0.628
Glaciers,ALL,2083,10.130,1.576
Glaciers,region_1,2084,1.507,0.691
Glaciers,region_2,2084,0.183,0.050
Glaciers,region_3,2084,1.413,0.742
Glaciers,region_4,2084,0.669,0.365
Glaciers,region_5,2084,0.979,0.576
Glaciers,region_6,2084,0.287,0.186
Glaciers,region_7,2084,1.000,0.478
Glaciers,region_8,2084,0.037,0.013
Glaciers,region_9,2084,1.257,0.543
Glaciers,region_10,2084,0.027,0.013
Glaciers,region_11,2084,0.023,0.006
Glaciers,region_12,2084,0.011,0.002
Glaciers,region_13,2084,0.520,0.176
Glaciers,region_14,2084,0.358,0.129
Glaciers,region_15,2084,0.141,0.055
Glaciers,region_16,2084,0.017,0.007
Glaciers,region_17,2084,0.391,0.191
Glaciers,region_18,2084,0.008,0.003
Glaciers,region_19,2084,1.446,0.639
Glaciers,ALL,2084,10.273,1.597
Glaciers,region_1,2085,1.526,0.700
Glaciers,region_2,2085,0.184,0.050
Glaciers,region_3,2085,1.438,0.751
Glaciers,region_4,2085,0.678,0.368
Glaciers,region_5,2085,0.993,0.581
Glaciers,region_6,2085,0.291,0.187
Glaciers,region_7,2085,1.012,0.482
Glaciers,region_8,2085,0.037,0.013
Glaciers,region_9,2085,1.276,0.549
Glaciers,region_10,2085,0.027,0.013
Glaciers,region_11,2085,0.023,0.006
Glaciers,region_12,2085,0.011,0.002
Glaciers,region_13,2085,0.524,0.178
Glaciers,region_14,2085,0.362,0.130
Glaciers,region_15,2085,0.142,0.055
Glaciers,region_16,2085,0.017,0.007
Glaciers,region_17,2085,0.396,0.192
Glaciers,region_18,2085,0.008,0.003
Glaciers,region_19,2085,1.465,0.649
Glaciers,ALL,2085,10.409,1.615
Glaciers,region_1,2086,1.545,0.708
Glaciers,region_2,2086,0.185,0.050
Glaciers,region_3,2086,1.463,0.764
Glaciers,region_4,2086,0.686,0.370
Glaciers,region_5,2086,1.005,0.587
Glaciers,region_6,2086,0.295,0.189
Glaciers,region_7,2086,1.023,0.486
Glaciers,region_8,2086,0.037,0.013
Glaciers,region_9,2086,1.295,0.557
Glaciers,region_10,2086,0.027,0.013
Glaciers,region_11,2086,0.023,0.006
Glaciers,region_12,2086,0.011,0.002
Glaciers,region_13,2086,0.529,0.179
Glaciers,region_14,2086,0.366,0.133
Glaciers,region_15,2086,0.143,0.056
Glaciers,region_16,2086,0.017,0.007
Glaciers,region_17,2086,0.400,0.193
Glaciers,region_18,2086,0.008,0.003
Glaciers,region_19,2086,1.484,0.663
Glaciers,ALL,2086,10.541,1.637
Glaciers,region_1,2087,1.560,0.715
Glaciers,region_2,2087,0.187,0.050
Glaciers,region_3,2087,1.487,0.775
Glaciers,region_4,2087,0.695,0.373
Glaciers,region_5,2087,1.017,0.592
Glaciers,region_6,2087,0.298,0.191
Glaciers,region_7,2087,1.035,0.490
Glaciers,region_8,2087,0.037,0.013
Glaciers,region_9,2087,1.314,0.566
Glaciers,region_10,2087,0.027,0.013
Glaciers,region_11,2087,0.023,0.006
Glaciers,region_12,2087,0.011,0.002
Glaciers,region_13,2087,0.533,0.180
Glaciers,region_14,2087,0.369,0.134
Glaciers,region_15,2087,0.143,0.056
Glaciers,region_16,2087,0.017,0.007
Glaciers,region_17,2087,0.405,0.195
Glaciers,region_18,2087,0.008,0.003
Glaciers,region_19,2087,1.505,0.672
Glaciers,ALL,2087,10.673,1.657
Glaciers,region_1,2088,1.575,0.721
Glaciers,region_2,2088,0.188,0.050
Glaciers,region_3,2088,1.512,0.787
Glaciers,region_4,2088,0.704,0.377
Glaciers,region_5,2088,1.030,0.597
Glaciers,region_6,2088,0.301,0.193
Glaciers,region_7,2088,1.046,0.494
Glaciers,region_8,2088,0.038,0.014
Glaciers,region_9,2088,1.334,0.576
Glaciers,region_10,2088,0.028,0.013
Glaciers,region_11,2088,0.023,0.006
Glaciers,region_12,2088,0.011,0.002
Glaciers,region_13,2088,0.537,0.181
Glaciers,region_14,2088,0.373,0.135
Glaciers,region_15,2088,0.144,0.057
Glaciers,region_16,2088,0.017,0.007
Glaciers,region_17,2088,0.410,0.196
Glaciers,region_18,2088,0.008,0.003
Glaciers,region_19,2088,1.524,0.683
Glaciers,ALL,2088,10.805,1.677
Glaciers,region_1,2089,1.592,0.726
Glaciers,region_2,2089,0.189,0.049
Glaciers,region_3,2089,1.539,0.800
Glaciers,region_4,2089,0.714,0.381
Glaciers,region_5,2089,1.044,0.603
Glaciers,region_6,2089,0.305,0.195
Glaciers,region_7,2089,1.058,0.496
Glaciers,region_8,2089,0.038,0.013
Glaciers,region_9,2089,1.355,0.584
Glaciers,region_10,2089,0.028,0.013
Glaciers,region_11,2089,0.023,0.006
Glaciers,region_12,2089,0.011,0.002
Glaciers,region_13,2089,0.542,0.182
Glaciers,region_14,2089,0.378,0.136
Glaciers,region_15,2089,0.145,0.057
Glaciers,region_16,2089,0.017,0.007
Glaciers,region_17,2089,0.416,0.197
Glaciers,region_18,2089,0.008,0.003
Glaciers,region_19,2089,1.547,0.693
Glaciers,ALL,2089,10.950,1.696
Glaciers,region_1,2090,1.611,0.735
Glaciers,region_2,2090,0.190,0.049
Glaciers,region_3,2090,1.565,0.812
Glaciers,region_4,2090,0.724,0.384
Glaciers,region_5,2090,1.056,0.609
Glaciers,region_6,2090,0.309,0.197
Glaciers,region_7,2090,1.070,0.499
Glaciers,region_8,2090,0.038,0.014
Glaciers,region_9,2090,1.376,0.592
Glaciers,region_10,2090,0.028,0.013
Glaciers,region_11,2090,0.024,0.006
Glaciers,region_12,2090,0.011,0.002
Glaciers,region_13,2090,0.546,0.183
Glaciers,region_14,2090,0.381,0.138
Glaciers,region_15,2090,0.146,0.058
Glaciers,region_16,2090,0.017,0.007
Glaciers,region_17,2090,0.422,0.198
Glaciers,region_18,2090,0.008,0.003
Glaciers,region_19,2090,1.564,0.702
Glaciers,ALL,2090,11.088,1.717
Glaciers,region_1,2091,1.631,0.743
Glaciers,region_2,2091,0.191,0.049
Glaciers,region_3,2091,1.590,0.820
Glaciers,region_4,2091,0.733,0.386
Glaciers,region_5,2091,1.071,0.614
Glaciers,region_6,2091,0.312,0.199
Glaciers,region_7,2091,1.082,0.501
Glaciers,region_8,2091,0.039,0.014
Glaciers,region_9,2091,1.396,0.598
Glaciers,region_10,2091,0.028,0.013
Glaciers,region_11,2091,0.024,0.006
Glaciers,region_12,2091,0.012,0.002
Glaciers,region_13,2091,0.550,0.185
Glaciers,region_14,2091,0.385,0.138
Glaciers,region_15,2091,0.147,0.058
Glaciers,region_16,2091,0.017,0.007
Glaciers,region_17,2091,0.427,0.199
Glaciers,region_18,2091,0.008,0.003
Glaciers,region_19,2091,1.582,0.710
Glaciers,ALL,2091,11.225,1.733
Glaciers,region_1,2092,1.651,0.752
Glaciers,region_2,2092,0.192,0.049
Glaciers,region_3,2092,1.613,0.831
Glaciers,region_4,2092,0.743,0.389
Glaciers,region_5,2092,1.085,0.619
Glaciers,region_6,2092,0.316,0.201
Glaciers,region_7,2092,1.093,0.502
Glaciers,region_8,2092,0.039,0.014
Glaciers,region_9,2092,1.416,0.604
Glaciers,region_10,2092,0.028,0.013
Glaciers,region_11,2092,0.024,0.006
Glaciers,region_12,2092,0.012,0.002
Glaciers,region_13,2092,0.555,0.186
Glaciers,region_14,2092,0.389,0.139
Glaciers,region_15,2092,0.148,0.059
Glaciers,region_16,2092,0.017,0.007
Glaciers,region_17,2092,0.432,0.200
Glaciers,region_18,2092,0.008,0.003
Glaciers,region_19,2092,1.600,0.723
Glaciers,ALL,2092,11.360,1.752
Glaciers,region_1,2093,1.670,0.760
Glaciers,region_2,2093,0.193,0.049
Glaciers,region_3,2093,1.636,0.840
Glaciers,region_4,2093,0.752,0.391
Glaciers,region_5,2093,1.098,0.623
Glaciers,region_6,2093,0.320,0.202
Glaciers,region_7,2093,1.104,0.505
Glaciers,region_8,2093,0.039,0.014
Glaciers,region_9,2093,1.434,0.610
Glaciers,region_10,2093,0.028,0.013
Glaciers,region_11,2093,0.024,0.006
Glaciers,region_12,2093,0.012,0.002
Glaciers,region_13,2093,0.559,0.187
Glaciers,region_14,2093,0.392,0.140
Glaciers,region_15,2093,0.149,0.059
Glaciers,region_16,2093,0.017,0.007
Glaciers,region_17,2093,0.437,0.202
Glaciers,region_18,2093,0.008,0.003
Glaciers,region_19,2093,1.616,0.733
Glaciers,ALL,2093,11.489,1.770
Glaciers,region_1,2094,1.690,0.769
Glaciers,region_2,2094,0.194,0.049
Glaciers,region_3,2094,1.659,0.851
Glaciers,region_4,2094,0.760,0.394
Glaciers,region_5,2094,1.111,0.628
Glaciers,region_6,2094,0.324,0.204
Glaciers,region_7,2094,1.114,0.508
Glaciers,region_8,2094,0.040,0.014
Glaciers,region_9,2094,1.452,0.616
Glaciers,region_10,2094,0.028,0.013
Glaciers,region_11,2094,0.024,0.006
Glaciers,region_12,2094,0.012,0.002
Glaciers,region_13,2094,0.563,0.189
Glaciers,region_14,2094,0.397,0.141
Glaciers,region_15,2094,0.150,0.060
Glaciers,region_16,2094,0.017,0.007
Glaciers,region_17,2094,0.442,0.203
Glaciers,region_18,2094,0.008,0.003
Glaciers,region_19,2094,1.639,0.742
Glaciers,ALL,2094,11.623,1.789
Glaciers,region_1,2095,1.709,0.777
Glaciers,region_2,2095,0.195,0.049
Glaciers,region_3,2095,1.681,0.862
Glaciers,region_4,2095,0.769,0.397
Glaciers,region_5,2095,1.122,0.634
Glaciers,region_6,2095,0.328,0.206
Glaciers,region_7,2095,1.124,0.509
Glaciers,region_8,2095,0.040,0.014
Glaciers,region_9,2095,1.471,0.621
Glaciers,region_10,2095,0.029,0.013
Glaciers,region_11,2095,0.024,0.006
Glaciers,region_12,2095,0.012,0.002
Glaciers,region_13,2095,0.568,0.190
Glaciers,region_14,2095,0.401,0.142
Glaciers,region_15,2095,0.151,0.060
Glaciers,region_16,2095,0.017,0.007
Glaciers,region_17,2095,0.447,0.204
Glaciers,region_18,2095,0.008,0.003
Glaciers,region_19,2095,1.660,0.753
Glaciers,ALL,2095,11.755,1.807
Glaciers,region_1,2096,1.729,0.784
Glaciers,region_2,2096,0.196,0.049
Glaciers,region_3,2096,1.703,0.871
Glaciers,region_4,2096,0.777,0.400
Glaciers,region_5,2096,1.132,0.640
Glaciers,region_6,2096,0.332,0.207
Glaciers,region_7,2096,1.135,0.511
Glaciers,region_8,2096,0.040,0.014
Glaciers,region_9,2096,1.490,0.626
Glaciers,region_10,2096,0.029,0.013
Glaciers,region_11,2096,0.024,0.006
Glaciers,region_12,2096,0.012,0.002
Glaciers,region_13,2096,0.571,0.190
Glaciers,region_14,2096,0.404,0.143
Glaciers,region_15,2096,0.152,0.061
Glaciers,region_16,2096,0.017,0.007
Glaciers,region_17,2096,0.451,0.205
Glaciers,region_18,2096,0.008,0.003
Glaciers,region_19,2096,1.683,0.764
Glaciers,ALL,2096,11.885,1.824
Glaciers,region_1,2097,1.749,0.793
Glaciers,region_2,2097,0.197,0.049
Glaciers,region_3,2097,1.723,0.880
Glaciers,region_4,2097,0.784,0.403
Glaciers,region_5,2097,1.141,0.646
Glaciers,region_6,2097,0.335,0.209
Glaciers,region_7,2097,1.145,0.514
Glaciers,region_8,2097,0.041,0.014
Glaciers,region_9,2097,1.509,0.631
Glaciers,region_10,2097,0.029,0.013
Glaciers,region_11,2097,0.024,0.006
Glaciers,region_12,2097,0.012,0.002
Glaciers,region_13,2097,0.575,0.191
Glaciers,region_14,2097,0.406,0.144
Glaciers,region_15,2097,0.152,0.061
Glaciers,region_16,2097,0.017,0.007
Glaciers,region_17,2097,0.456,0.207
Glaciers,region_18,2097,0.008,0.003
Glaciers,region_19,2097,1.702,0.776
Glaciers,ALL,2097,12.006,1.843
Glaciers,region_1,2098,1.768,0.801
Glaciers,region_2,2098,0.198,0.049
Glaciers,region_3,2098,1.743,0.891
Glaciers,region_4,2098,0.791,0.406
Glaciers,region_5,2098,1.150,0.653
Glaciers,region_6,2098,0.338,0.211
Glaciers,region_7,2098,1.156,0.517
Glaciers,region_8,2098,0.041,0.014
Glaciers,region_9,2098,1.529,0.638
Glaciers,region_10,2098,0.029,0.013
Glaciers,region_11,2098,0.024,0.006
Glaciers,region_12,2098,0.012,0.002
Glaciers,region_13,2098,0.579,0.192
Glaciers,region_14,2098,0.410,0.144
Glaciers,region_15,2098,0.153,0.061
Glaciers,region_16,2098,0.017,0.007
Glaciers,region_17,2098,0.461,0.209
Glaciers,region_18,2098,0.008,0.003
Glaciers,region_19,2098,1.719,0.788
Glaciers,ALL,2098,12.125,1.864
Glaciers,region_1,2099,1.789,0.809
Glaciers,region_2,2099,0.199,0.049
Glaciers,region_3,2099,1.764,0.900
Glaciers,region_4,2099,0.799,0.408
Glaciers,region_5,2099,1.161,0.658
Glaciers,region_6,2099,0.341,0.214
Glaciers,region_7,2099,1.167,0.520
Glaciers,region_8,2099,0.041,0.014
Glaciers,region_9,2099,1.548,0.643
Glaciers,region_10,2099,0.029,0.013
Glaciers,region_11,2099,0.025,0.006
Glaciers,region_12,2099,0.012,0.002
Glaciers,region_13,2099,0.582,0.193
Glaciers,region_14,2099,0.413,0.146
Glaciers,region_15,2099,0.154,0.062
Glaciers,region_16,2099,0.017,0.007
Glaciers,region_17,2099,0.466,0.211
Glaciers,region_18,2099,0.008,0.003
Glaciers,region_19,2099,1.740,0.799
Glaciers,ALL,2099,12.255,1.882
Glaciers,region_1,2100,1.808,0.818
Glaciers,region_2,2100,0.200,0.049
Glaciers,region_3,2100,1.786,0.911
Glaciers,region_4,2100,0.807,0.410
Glaciers,region_5,2100,1.171,0.665
Glaciers,region_6,2100,0.344,0.216
Glaciers,region_7,2100,1.179,0.523
Glaciers,region_8,2100,0.041,0.015
Glaciers,region_9,2100,1.568,0.649
Glaciers,region_10,2100,0.029,0.013
Glaciers,region_11,2100,0.025,0.006
Glaciers,region_12,2100,0.012,0.002
Glaciers,region_13,2100,0.586,0.194
Glaciers,region_14,2100,0.416,0.147
Glaciers,region_15,2100,0.155,0.062
Glaciers,region_16,2100,0.017,0.007
Glaciers,region_17,2100,0.471,0.213
Glaciers,region_18,2100,0.008,0.003
Glaciers,region_19,2100,1.764,0.813
Glaciers,ALL,2100,12.387,1.903
