ice_source,region,year,mean,sd
Glaciers,region_15,2069,0.137,0.054
Glaciers,region_16,2069,0.016,0.006
Glaciers,region_17,2069,0.361,0.161
Glaciers,region_18,2069,0.008,0.002
Glaciers,region_19,2069,1.011,0.748
Glaciers,ALL,2069,9.027,1.506
GrIS,ALL,2070,4.133,1.658
AIS,WAIS,2070,2.324,1.845
AIS,EAIS,2070,0.018,2.009
AIS,PEN,2070,0.100,0.279
AIS,ALL,2070,2.442,3.407
Glaciers,region_1,2070,1.412,0.624
Glaciers,region_2,2070,0.169,0.048
Glaciers,region_3,2070,1.282,0.698
Glaciers,region_4,2070,0.622,0.329
Glaciers,region_5,2070,0.987,0.500
Glaciers,region_6,2070,0.252,0.161
Glaciers,region_7,2070,0.898,0.443
Glaciers,region_8,2070,0.034,0.012
Glaciers,region_9,2070,1.126,0.488
Glaciers,region_10,2070,0.025,0.012
Glaciers,region_11,2070,0.023,0.006
Glaciers,region_12,2070,0.011,0.002
Glaciers,region_13,2070,0.494,0.180
Glaciers,region_14,2070,0.348,0.118
Glaciers,region_15,2070,0.140,0.055
Glaciers,region_16,2070,0.016,0.006
Glaciers,region_17,2070,0.369,0.163
Glaciers,region_18,2070,0.008,0.002
Glaciers,region_19,2070,1.043,0.767
Glaciers,ALL,2070,9.258,1.537
GrIS,ALL,2071,4.289,1.709
AIS,WAIS,2071,2.426,1.918
AIS,EAIS,2071,0.029,2.053
AIS,PEN,2071,0.104,0.287
AIS,ALL,2071,2.558,3.514
Glaciers,region_1,2071,1.444,0.635
Glaciers,region_2,2071,0.172,0.048
Glaciers,region_3,2071,1.318,0.715
Glaciers,region_4,2071,0.636,0.334
Glaciers,region_5,2071,1.010,0.507
Glaciers,region_6,2071,0.258,0.164
Glaciers,region_7,2071,0.919,0.450
Glaciers,region_8,2071,0.034,0.012
Glaciers,region_9,2071,1.159,0.500
Glaciers,region_10,2071,0.025,0.012
Glaciers,region_11,2071,0.023,0.006
Glaciers,region_12,2071,0.011,0.002
Glaciers,region_13,2071,0.503,0.182
Glaciers,region_14,2071,0.355,0.121
Glaciers,region_15,2071,0.142,0.055
Glaciers,region_16,2071,0.017,0.006
Glaciers,region_17,2071,0.377,0.166
Glaciers,region_18,2071,0.008,0.002
Glaciers,region_19,2071,1.071,0.787
Glaciers,ALL,2071,9.482,1.570
GrIS,ALL,2072,4.422,1.764
AIS,WAIS,2072,2.525,1.989
AIS,EAIS,2072,0.014,2.113
AIS,PEN,2072,0.109,0.296
AIS,ALL,2072,2.648,3.624
Glaciers,region_1,2072,1.476,0.645
Glaciers,region_2,2072,0.174,0.048
Glaciers,region_3,2072,1.356,0.733
Glaciers,region_4,2072,0.651,0.340
Glaciers,region_5,2072,1.033,0.515
Glaciers,region_6,2072,0.264,0.166
Glaciers,region_7,2072,0.940,0.457
Glaciers,region_8,2072,0.035,0.013
Glaciers,region_9,2072,1.192,0.512
Glaciers,region_10,2072,0.025,0.012
Glaciers,region_11,2072,0.023,0.006
Glaciers,region_12,2072,0.011,0.002
Glaciers,region_13,2072,0.511,0.185
Glaciers,region_14,2072,0.362,0.122
Glaciers,region_15,2072,0.144,0.056
Glaciers,region_16,2072,0.017,0.006
Glaciers,region_17,2072,0.386,0.168
Glaciers,region_18,2072,0.008,0.002
Glaciers,region_19,2072,1.099,0.803
Glaciers,ALL,2072,9.708,1.600
GrIS,ALL,2073,4.572,1.825
AIS,WAIS,2073,2.633,2.056
AIS,EAIS,2073,0.030,2.177
AIS,PEN,2073,0.109,0.305
AIS,ALL,2073,2.772,3.742
Glaciers,region_1,2073,1.508,0.657
Glaciers,region_2,2073,0.176,0.048
Glaciers,region_3,2073,1.393,0.752
Glaciers,region_4,2073,0.665,0.345
Glaciers,region_5,2073,1.057,0.521
Glaciers,region_6,2073,0.269,0.168
Glaciers,region_7,2073,0.960,0.463
Glaciers,region_8,2073,0.035,0.013
Glaciers,region_9,2073,1.224,0.523
Glaciers,region_10,2073,0.025,0.012
Glaciers,region_11,2073,0.023,0.006
Glaciers,region_12,2073,0.012,0.002
Glaciers,region_13,2073,0.519,0.187
Glaciers,region_14,2073,0.369,0.124
Glaciers,region_15,2073,0.146,0.057
Glaciers,region_16,2073,0.017,0.006
Glaciers,region_17,2073,0.395,0.170
Glaciers,region_18,2073,0.008,0.002
Glaciers,region_19,2073,1.128,0.821
Glaciers,ALL,2073,9.931,1.632
GrIS,ALL,2074,4.725,1.902
AIS,WAIS,2074,2.751,2.133
AIS,EAIS,2074,0.024,2.246
AIS,PEN,2074,0.109,0.315
AIS,ALL,2074,2.884,3.861
Glaciers,region_1,2074,1.542,0.668
Glaciers,region_2,2074,0.178,0.048
Glaciers,region_3,2074,1.431,0.768
Glaciers,region_4,2074,0.681,0.350
Glaciers,region_5,2074,1.081,0.528
Glaciers,region_6,2074,0.275,0.170
Glaciers,region_7,2074,0.981,0.467
Glaciers,region_8,2074,0.036,0.013
Glaciers,region_9,2074,1.257,0.533
Glaciers,region_10,2074,0.026,0.012
Glaciers,region_11,2074,0.024,0.006
Glaciers,region_12,2074,0.012,0.002
Glaciers,region_13,2074,0.528,0.189
Glaciers,region_14,2074,0.376,0.125
Glaciers,region_15,2074,0.147,0.057
Glaciers,region_16,2074,0.017,0.006
Glaciers,region_17,2074,0.405,0.173
Glaciers,region_18,2074,0.008,0.002
Glaciers,region_19,2074,1.156,0.838
Glaciers,ALL,2074,10.160,1.661
GrIS,ALL,2075,4.907,1.976
AIS,WAIS,2075,2.843,2.197
AIS,EAIS,2075,0.035,2.329
AIS,PEN,2075,0.116,0.325
AIS,ALL,2075,2.993,3.992
Glaciers,region_1,2075,1.576,0.681
Glaciers,region_2,2075,0.180,0.048
Glaciers,region_3,2075,1.468,0.785
Glaciers,region_4,2075,0.696,0.355
Glaciers,region_5,2075,1.105,0.534
Glaciers,region_6,2075,0.281,0.172
Glaciers,region_7,2075,1.002,0.472
Glaciers,region_8,2075,0.037,0.013
Glaciers,region_9,2075,1.288,0.544
Glaciers,region_10,2075,0.026,0.012
Glaciers,region_11,2075,0.024,0.006
Glaciers,region_12,2075,0.012,0.002
Glaciers,region_13,2075,0.535,0.191
Glaciers,region_14,2075,0.383,0.127
Glaciers,region_15,2075,0.149,0.057
Glaciers,region_16,2075,0.017,0.006
Glaciers,region_17,2075,0.413,0.174
Glaciers,region_18,2075,0.009,0.003
Glaciers,region_19,2075,1.185,0.854
Glaciers,ALL,2075,10.387,1.690
GrIS,ALL,2076,5.090,2.049
AIS,WAIS,2076,2.943,2.282
AIS,EAIS,2076,0.025,2.402
AIS,PEN,2076,0.120,0.337
AIS,ALL,2076,3.089,4.141
Glaciers,region_1,2076,1.608,0.691
Glaciers,region_2,2076,0.182,0.048
Glaciers,region_3,2076,1.508,0.802
Glaciers,region_4,2076,0.712,0.361
Glaciers,region_5,2076,1.130,0.541
Glaciers,region_6,2076,0.287,0.174
Glaciers,region_7,2076,1.022,0.475
Glaciers,region_8,2076,0.037,0.013
Glaciers,region_9,2076,1.322,0.555
Glaciers,region_10,2076,0.026,0.012
Glaciers,region_11,2076,0.024,0.005
Glaciers,region_12,2076,0.012,0.002
Glaciers,region_13,2076,0.544,0.194
Glaciers,region_14,2076,0.390,0.129
Glaciers,region_15,2076,0.151,0.058
Glaciers,region_16,2076,0.017,0.006
Glaciers,region_17,2076,0.422,0.176
Glaciers,region_18,2076,0.009,0.003
Glaciers,region_19,2076,1.214,0.872
Glaciers,ALL,2076,10.617,1.720
GrIS,ALL,2077,5.295,2.118
AIS,WAIS,2077,3.055,2.371
AIS,EAIS,2077,0.015,2.489
AIS,PEN,2077,0.126,0.346
AIS,ALL,2077,3.196,4.300
Glaciers,region_1,2077,1.639,0.702
Glaciers,region_2,2077,0.184,0.048
Glaciers,region_3,2077,1.550,0.816
Glaciers,region_4,2077,0.728,0.365
Glaciers,region_5,2077,1.155,0.547
Glaciers,region_6,2077,0.293,0.177
Glaciers,region_7,2077,1.042,0.479
Glaciers,region_8,2077,0.038,0.013
Glaciers,region_9,2077,1.355,0.566
Glaciers,region_10,2077,0.027,0.012
Glaciers,region_11,2077,0.024,0.005
Glaciers,region_12,2077,0.012,0.002
Glaciers,region_13,2077,0.552,0.196
Glaciers,region_14,2077,0.397,0.130
Glaciers,region_15,2077,0.153,0.059
Glaciers,region_16,2077,0.017,0.006
Glaciers,region_17,2077,0.431,0.178
Glaciers,region_18,2077,0.009,0.003
Glaciers,region_19,2077,1.248,0.890
Glaciers,ALL,2077,10.854,1.749
GrIS,ALL,2078,5.494,2.192
AIS,WAIS,2078,3.170,2.462
AIS,EAIS,2078,0.002,2.563
AIS,PEN,2078,0.136,0.358
AIS,ALL,2078,3.308,4.445
Glaciers,region_1,2078,1.673,0.712
Glaciers,region_2,2078,0.186,0.047
Glaciers,region_3,2078,1.592,0.831
Glaciers,region_4,2078,0.744,0.369
Glaciers,region_5,2078,1.180,0.554
Glaciers,region_6,2078,0.299,0.179
Glaciers,region_7,2078,1.063,0.484
Glaciers,region_8,2078,0.038,0.013
Glaciers,region_9,2078,1.388,0.578
Glaciers,region_10,2078,0.027,0.012
Glaciers,region_11,2078,0.024,0.005
Glaciers,region_12,2078,0.012,0.002
Glaciers,region_13,2078,0.560,0.199
Glaciers,region_14,2078,0.404,0.132
Glaciers,region_15,2078,0.155,0.060
Glaciers,region_16,2078,0.017,0.006
Glaciers,region_17,2078,0.441,0.181
Glaciers,region_18,2078,0.009,0.003
Glaciers,region_19,2078,1.282,0.907
Glaciers,ALL,2078,11.094,1.778
GrIS,ALL,2079,5.703,2.245
AIS,WAIS,2079,3.262,2.557
AIS,EAIS,2079,0.021,2.641
AIS,PEN,2079,0.136,0.366
AIS,ALL,2079,3.419,4.599
Glaciers,region_1,2079,1.705,0.723
Glaciers,region_2,2079,0.188,0.047
Glaciers,region_3,2079,1.635,0.851
Glaciers,region_4,2079,0.760,0.374
Glaciers,region_5,2079,1.204,0.560
Glaciers,region_6,2079,0.304,0.181
Glaciers,region_7,2079,1.083,0.488
Glaciers,region_8,2079,0.039,0.013
Glaciers,region_9,2079,1.421,0.590
Glaciers,region_10,2079,0.027,0.012
Glaciers,region_11,2079,0.025,0.005
Glaciers,region_12,2079,0.012,0.002
Glaciers,region_13,2079,0.567,0.201
Glaciers,region_14,2079,0.410,0.134
Glaciers,region_15,2079,0.157,0.060
Glaciers,region_16,2079,0.017,0.006
Glaciers,region_17,2079,0.449,0.183
Glaciers,region_18,2079,0.009,0.003
Glaciers,region_19,2079,1.314,0.926
Glaciers,ALL,2079,11.328,1.810
GrIS,ALL,2080,5.873,2.325
AIS,WAIS,2080,3.364,2.657
AIS,EAIS,2080,0.007,2.708
AIS,PEN,2080,0.133,0.378
AIS,ALL,2080,3.504,4.756
Glaciers,region_1,2080,1.738,0.734
Glaciers,region_2,2080,0.190,0.047
Glaciers,region_3,2080,1.679,0.868
Glaciers,region_4,2080,0.777,0.379
Glaciers,region_5,2080,1.230,0.566
Glaciers,region_6,2080,0.310,0.183
Glaciers,region_7,2080,1.104,0.492
Glaciers,region_8,2080,0.039,0.013
Glaciers,region_9,2080,1.454,0.600
Glaciers,region_10,2080,0.027,0.012
Glaciers,region_11,2080,0.025,0.005
Glaciers,region_12,2080,0.012,0.002
Glaciers,region_13,2080,0.575,0.203
Glaciers,region_14,2080,0.416,0.135
Glaciers,region_15,2080,0.159,0.061
Glaciers,region_16,2080,0.018,0.006
Glaciers,region_17,2080,0.458,0.185
Glaciers,region_18,2080,0.009,0.003
Glaciers,region_19,2080,1.345,0.948
Glaciers,ALL,2080,11.564,1.842
GrIS,ALL,2081,6.068,2.405
AIS,WAIS,2081,3.494,2.773
AIS,EAIS,2081,0.006,2.776
AIS,PEN,2081,0.136,0.393
AIS,ALL,2081,3.636,4.940
Glaciers,region_1,2081,1.770,0.743
Glaciers,region_2,2081,0.191,0.047
Glaciers,region_3,2081,1.718,0.883
Glaciers,region_4,2081,0.792,0.383
Glaciers,region_5,2081,1.255,0.572
Glaciers,region_6,2081,0.315,0.184
Glaciers,region_7,2081,1.125,0.496
Glaciers,region_8,2081,0.040,0.013
Glaciers,region_9,2081,1.487,0.609
Glaciers,region_10,2081,0.028,0.012
Glaciers,region_11,2081,0.025,0.005
Glaciers,region_12,2081,0.012,0.002
Glaciers,region_13,2081,0.583,0.205
Glaciers,region_14,2081,0.423,0.136
Glaciers,region_15,2081,0.161,0.061
Glaciers,region_16,2081,0.018,0.007
Glaciers,region_17,2081,0.467,0.188
Glaciers,region_18,2081,0.009,0.003
Glaciers,region_19,2081,1.382,0.971
Glaciers,ALL,2081,11.802,1.871
GrIS,ALL,2082,6.279,2.489
AIS,WAIS,2082,3.630,2.893
AIS,EAIS,2082,0.042,2.856
AIS,PEN,2082,0.139,0.406
AIS,ALL,2082,3.811,5.126
Glaciers,region_1,2082,1.802,0.753
Glaciers,region_2,2082,0.193,0.047
Glaciers,region_3,2082,1.756,0.900
Glaciers,region_4,2082,0.807,0.386
Glaciers,region_5,2082,1.279,0.577
Glaciers,region_6,2082,0.321,0.186
Glaciers,region_7,2082,1.145,0.500
Glaciers,region_8,2082,0.040,0.013
Glaciers,region_9,2082,1.520,0.618
Glaciers,region_10,2082,0.028,0.012
Glaciers,region_11,2082,0.025,0.005
Glaciers,region_12,2082,0.012,0.002
Glaciers,region_13,2082,0.590,0.208
Glaciers,region_14,2082,0.430,0.138
Glaciers,region_15,2082,0.163,0.062
Glaciers,region_16,2082,0.018,0.007
Glaciers,region_17,2082,0.475,0.190
Glaciers,region_18,2082,0.010,0.003
Glaciers,region_19,2082,1.415,0.994
Glaciers,ALL,2082,12.027,1.902
GrIS,ALL,2083,6.522,2.578
AIS,WAIS,2083,3.783,3.014
AIS,EAIS,2083,0.040,2.941
AIS,PEN,2083,0.145,0.420
AIS,ALL,2083,3.967,5.332
Glaciers,region_1,2083,1.834,0.763
Glaciers,region_2,2083,0.195,0.047
Glaciers,region_3,2083,1.792,0.917
Glaciers,region_4,2083,0.821,0.391
Glaciers,region_5,2083,1.304,0.583
Glaciers,region_6,2083,0.326,0.188
Glaciers,region_7,2083,1.164,0.504
Glaciers,region_8,2083,0.041,0.013
Glaciers,region_9,2083,1.552,0.628
Glaciers,region_10,2083,0.028,0.013
Glaciers,region_11,2083,0.025,0.005
Glaciers,region_12,2083,0.012,0.002
Glaciers,region_13,2083,0.597,0.210
Glaciers,region_14,2083,0.436,0.140
Glaciers,region_15,2083,0.164,0.063
Glaciers,region_16,2083,0.018,0.007
Glaciers,region_17,2083,0.483,0.192
Glaciers,region_18,2083,0.010,0.003
Glaciers,region_19,2083,1.446,1.015
Glaciers,ALL,2083,12.249,1.933
GrIS,ALL,2084,6.735,2.674
AIS,WAIS,2084,3.919,3.129
AIS,EAIS,2084,0.039,3.019
AIS,PEN,2084,0.160,0.435
AIS,ALL,2084,4.118,5.516
Glaciers,region_1,2084,1.866,0.773
Glaciers,region_2,2084,0.197,0.046
Glaciers,region_3,2084,1.832,0.934
Glaciers,region_4,2084,0.836,0.394
Glaciers,region_5,2084,1.328,0.589
Glaciers,region_6,2084,0.332,0.189
Glaciers,region_7,2084,1.183,0.506
Glaciers,region_8,2084,0.041,0.013
Glaciers,region_9,2084,1.586,0.637
Glaciers,region_10,2084,0.028,0.013
Glaciers,region_11,2084,0.025,0.005
Glaciers,region_12,2084,0.013,0.002
Glaciers,region_13,2084,0.604,0.212
Glaciers,region_14,2084,0.443,0.141
Glaciers,region_15,2084,0.166,0.064
Glaciers,region_16,2084,0.018,0.007
Glaciers,region_17,2084,0.493,0.194
Glaciers,region_18,2084,0.010,0.003
Glaciers,region_19,2084,1.485,1.040
Glaciers,ALL,2084,12.486,1.965
GrIS,ALL,2085,6.967,2.779
AIS,WAIS,2085,4.053,3.243
AIS,EAIS,2085,0.082,3.117
AIS,PEN,2085,0.167,0.450
AIS,ALL,2085,4.302,5.723
Glaciers,region_1,2085,1.901,0.785
Glaciers,region_2,2085,0.198,0.046
Glaciers,region_3,2085,1.877,0.954
Glaciers,region_4,2085,0.853,0.399
Glaciers,region_5,2085,1.354,0.596
Glaciers,region_6,2085,0.337,0.191
Glaciers,region_7,2085,1.202,0.509
Glaciers,region_8,2085,0.042,0.014
Glaciers,region_9,2085,1.619,0.645
Glaciers,region_10,2085,0.029,0.013
Glaciers,region_11,2085,0.026,0.005
Glaciers,region_12,2085,0.013,0.002
Glaciers,region_13,2085,0.611,0.214
Glaciers,region_14,2085,0.448,0.142
Glaciers,region_15,2085,0.167,0.064
Glaciers,region_16,2085,0.018,0.007
Glaciers,region_17,2085,0.502,0.196
Glaciers,region_18,2085,0.010,0.003
Glaciers,region_19,2085,1.525,1.067
Glaciers,ALL,2085,12.732,2.001
GrIS,ALL,2086,7.193,2.864
AIS,WAIS,2086,4.210,3.370
AIS,EAIS,2086,0.117,3.221
AIS,PEN,2086,0.172,0.470
AIS,ALL,2086,4.498,5.948
Glaciers,region_1,2086,1.934,0.795
Glaciers,region_2,2086,0.200,0.046
Glaciers,region_3,2086,1.922,0.971
Glaciers,region_4,2086,0.869,0.403
Glaciers,region_5,2086,1.379,0.604
Glaciers,region_6,2086,0.343,0.193
Glaciers,region_7,2086,1.221,0.511
Glaciers,region_8,2086,0.042,0.014
Glaciers,region_9,2086,1.652,0.653
Glaciers,region_10,2086,0.029,0.013
Glaciers,region_11,2086,0.026,0.005
Glaciers,region_12,2086,0.013,0.002
Glaciers,region_13,2086,0.618,0.216
Glaciers,region_14,2086,0.454,0.143
Glaciers,region_15,2086,0.169,0.065
Glaciers,region_16,2086,0.018,0.007
Glaciers,region_17,2086,0.511,0.198
Glaciers,region_18,2086,0.010,0.003
Glaciers,region_19,2086,1.567,1.090
Glaciers,ALL,2086,12.977,2.032
GrIS,ALL,2087,7.429,2.967
AIS,WAIS,2087,4.372,3.513
AIS,EAIS,2087,0.166,3.302
AIS,PEN,2087,0.176,0.489
AIS,ALL,2087,4.714,6.183
Glaciers,region_1,2087,1.966,0.805
Glaciers,region_2,2087,0.201,0.046
Glaciers,region_3,2087,1.962,0.986
Glaciers,region_4,2087,0.884,0.406
Glaciers,region_5,2087,1.404,0.610
Glaciers,region_6,2087,0.348,0.195
Glaciers,region_7,2087,1.240,0.513
Glaciers,region_8,2087,0.042,0.014
Glaciers,region_9,2087,1.686,0.663
Glaciers,region_10,2087,0.029,0.013
Glaciers,region_11,2087,0.026,0.005
Glaciers,region_12,2087,0.013,0.002
Glaciers,region_13,2087,0.625,0.218
Glaciers,region_14,2087,0.460,0.144
Glaciers,region_15,2087,0.171,0.065
Glaciers,region_16,2087,0.018,0.007
Glaciers,region_17,2087,0.520,0.200
Glaciers,region_18,2087,0.010,0.003
Glaciers,region_19,2087,1.606,1.112
Glaciers,ALL,2087,13.212,2.061
GrIS,ALL,2088,7.678,3.053
AIS,WAIS,2088,4.525,3.668
AIS,EAIS,2088,0.222,3.410
AIS,PEN,2088,0.185,0.509
AIS,ALL,2088,4.932,6.435
Glaciers,region_1,2088,1.999,0.815
Glaciers,region_2,2088,0.203,0.046
Glaciers,region_3,2088,2.001,1.001
Glaciers,region_4,2088,0.899,0.411
Glaciers,region_5,2088,1.429,0.616
Glaciers,region_6,2088,0.354,0.197
Glaciers,region_7,2088,1.258,0.514
Glaciers,region_8,2088,0.043,0.014
Glaciers,region_9,2088,1.720,0.671
Glaciers,region_10,2088,0.029,0.013
Glaciers,region_11,2088,0.026,0.005
Glaciers,region_12,2088,0.013,0.002
Glaciers,region_13,2088,0.631,0.220
Glaciers,region_14,2088,0.466,0.146
Glaciers,region_15,2088,0.172,0.066
Glaciers,region_16,2088,0.018,0.007
Glaciers,region_17,2088,0.529,0.203
Glaciers,region_18,2088,0.010,0.003
Glaciers,region_19,2088,1.645,1.139
Glaciers,ALL,2088,13.447,2.093
GrIS,ALL,2089,7.904,3.175
AIS,WAIS,2089,4.673,3.809
AIS,EAIS,2089,0.257,3.509
AIS,PEN,2089,0.188,0.530
AIS,ALL,2089,5.119,6.676
Glaciers,region_1,2089,2.034,0.826
Glaciers,region_2,2089,0.204,0.045
Glaciers,region_3,2089,2.046,1.017
Glaciers,region_4,2089,0.915,0.414
Glaciers,region_5,2089,1.457,0.621
Glaciers,region_6,2089,0.360,0.198
Glaciers,region_7,2089,1.275,0.516
Glaciers,region_8,2089,0.043,0.014
Glaciers,region_9,2089,1.752,0.679
Glaciers,region_10,2089,0.030,0.013
Glaciers,region_11,2089,0.026,0.005
Glaciers,region_12,2089,0.013,0.002
Glaciers,region_13,2089,0.638,0.223
Glaciers,region_14,2089,0.472,0.147
Glaciers,region_15,2089,0.174,0.066
Glaciers,region_16,2089,0.018,0.007
Glaciers,region_17,2089,0.539,0.205
Glaciers,region_18,2089,0.010,0.003
Glaciers,region_19,2089,1.688,1.164
Glaciers,ALL,2089,13.694,2.124
GrIS,ALL,2090,8.161,3.276
AIS,WAIS,2090,4.853,3.953
AIS,EAIS,2090,0.293,3.609
AIS,PEN,2090,0.190,0.546
AIS,ALL,2090,5.337,6.920
Glaciers,region_1,2090,2.068,0.837
Glaciers,region_2,2090,0.206,0.045
Glaciers,region_3,2090,2.092,1.033
Glaciers,region_4,2090,0.932,0.417
Glaciers,region_5,2090,1.485,0.627
Glaciers,region_6,2090,0.366,0.199
Glaciers,region_7,2090,1.292,0.516
Glaciers,region_8,2090,0.044,0.014
Glaciers,region_9,2090,1.783,0.687
Glaciers,region_10,2090,0.030,0.013
Glaciers,region_11,2090,0.026,0.005
Glaciers,region_12,2090,0.013,0.002
Glaciers,region_13,2090,0.644,0.225
Glaciers,region_14,2090,0.478,0.148
Glaciers,region_15,2090,0.175,0.067
Glaciers,region_16,2090,0.018,0.007
Glaciers,region_17,2090,0.548,0.207
Glaciers,region_18,2090,0.011,0.003
Glaciers,region_19,2090,1.726,1.188
Glaciers,ALL,2090,13.935,2.156
GrIS,ALL,2091,8.447,3.379
AIS,WAIS,2091,5.026,4.106
AIS,EAIS,2091,0.346,3.719
AIS,PEN,2091,0.200,0.566
AIS,ALL,2091,5.573,7.192
Glaciers,region_1,2091,2.102,0.845
Glaciers,region_2,2091,0.207,0.045
Glaciers,region_3,2091,2.141,1.049
Glaciers,region_4,2091,0.948,0.420
Glaciers,region_5,2091,1.512,0.631
Glaciers,region_6,2091,0.372,0.200
Glaciers,region_7,2091,1.309,0.515
Glaciers,region_8,2091,0.044,0.014
Glaciers,region_9,2091,1.816,0.695
Glaciers,region_10,2091,0.030,0.013
Glaciers,region_11,2091,0.026,0.005
Glaciers,region_12,2091,0.013,0.002
Glaciers,region_13,2091,0.651,0.227
Glaciers,region_14,2091,0.485,0.149
Glaciers,region_15,2091,0.177,0.067
Glaciers,region_16,2091,0.018,0.007
Glaciers,region_17,2091,0.557,0.209
Glaciers,region_18,2091,0.011,0.003
Glaciers,region_19,2091,1.767,1.214
Glaciers,ALL,2091,14.184,2.185
GrIS,ALL,2092,8.748,3.516
AIS,WAIS,2092,5.193,4.270
AIS,EAIS,2092,0.382,3.839
AIS,PEN,2092,0.233,0.602
AIS,ALL,2092,5.808,7.457
Glaciers,region_1,2092,2.134,0.855
Glaciers,region_2,2092,0.208,0.045
Glaciers,region_3,2092,2.186,1.066
Glaciers,region_4,2092,0.962,0.423
Glaciers,region_5,2092,1.537,0.636
Glaciers,region_6,2092,0.378,0.201
Glaciers,region_7,2092,1.327,0.516
Glaciers,region_8,2092,0.045,0.014
Glaciers,region_9,2092,1.848,0.704
Glaciers,region_10,2092,0.030,0.013
Glaciers,region_11,2092,0.027,0.005
Glaciers,region_12,2092,0.013,0.002
Glaciers,region_13,2092,0.657,0.229
Glaciers,region_14,2092,0.490,0.150
Glaciers,region_15,2092,0.178,0.068
Glaciers,region_16,2092,0.018,0.007
Glaciers,region_17,2092,0.566,0.211
Glaciers,region_18,2092,0.011,0.003
Glaciers,region_19,2092,1.809,1.245
Glaciers,ALL,2092,14.423,2.220
GrIS,ALL,2093,8.979,3.618
AIS,WAIS,2093,5.403,4.453
AIS,EAIS,2093,0.448,3.950
AIS,PEN,2093,0.263,0.652
AIS,ALL,2093,6.114,7.744
Glaciers,region_1,2093,2.165,0.862
Glaciers,region_2,2093,0.209,0.045
Glaciers,region_3,2093,2.232,1.081
Glaciers,region_4,2093,0.976,0.425
Glaciers,region_5,2093,1.562,0.640
Glaciers,region_6,2093,0.383,0.202
Glaciers,region_7,2093,1.345,0.516
Glaciers,region_8,2093,0.045,0.014
Glaciers,region_9,2093,1.882,0.712
Glaciers,region_10,2093,0.030,0.013
Glaciers,region_11,2093,0.027,0.005
Glaciers,region_12,2093,0.013,0.002
Glaciers,region_13,2093,0.663,0.231
Glaciers,region_14,2093,0.496,0.151
Glaciers,region_15,2093,0.179,0.069
Glaciers,region_16,2093,0.019,0.007
Glaciers,region_17,2093,0.575,0.213
Glaciers,region_18,2093,0.011,0.003
Glaciers,region_19,2093,1.858,1.277
Glaciers,ALL,2093,14.671,2.253
GrIS,ALL,2094,9.243,3.720
AIS,WAIS,2094,5.621,4.631
AIS,EAIS,2094,0.469,4.059
AIS,PEN,2094,0.265,0.668
AIS,ALL,2094,6.356,8.033
Glaciers,region_1,2094,2.195,0.871
Glaciers,region_2,2094,0.211,0.044
Glaciers,region_3,2094,2.278,1.101
Glaciers,region_4,2094,0.992,0.428
Glaciers,region_5,2094,1.587,0.646
Glaciers,region_6,2094,0.389,0.202
Glaciers,region_7,2094,1.362,0.516
Glaciers,region_8,2094,0.045,0.014
Glaciers,region_9,2094,1.912,0.719
Glaciers,region_10,2094,0.030,0.013
Glaciers,region_11,2094,0.027,0.005
Glaciers,region_12,2094,0.013,0.002
Glaciers,region_13,2094,0.669,0.233
Glaciers,region_14,2094,0.502,0.152
Glaciers,region_15,2094,0.181,0.069
Glaciers,region_16,2094,0.019,0.007
Glaciers,region_17,2094,0.584,0.216
Glaciers,region_18,2094,0.011,0.003
Glaciers,region_19,2094,1.899,1.304
Glaciers,ALL,2094,14.906,2.286
GrIS,ALL,2095,9.517,3.846
AIS,WAIS,2095,5.806,4.806
AIS,EAIS,2095,0.508,4.186
AIS,PEN,2095,0.274,0.682
AIS,ALL,2095,6.588,8.335
Glaciers,region_1,2095,2.227,0.879
Glaciers,region_2,2095,0.212,0.044
Glaciers,region_3,2095,2.330,1.119
Glaciers,region_4,2095,1.009,0.431
Glaciers,region_5,2095,1.613,0.649
Glaciers,region_6,2095,0.394,0.204
Glaciers,region_7,2095,1.377,0.516
Glaciers,region_8,2095,0.046,0.014
Glaciers,region_9,2095,1.941,0.726
Glaciers,region_10,2095,0.031,0.013
Glaciers,region_11,2095,0.027,0.005
Glaciers,region_12,2095,0.013,0.002
Glaciers,region_13,2095,0.675,0.235
Glaciers,region_14,2095,0.508,0.154
Glaciers,region_15,2095,0.182,0.070
Glaciers,region_16,2095,0.019,0.007
Glaciers,region_17,2095,0.593,0.218
Glaciers,region_18,2095,0.011,0.003
Glaciers,region_19,2095,1.942,1.333
Glaciers,ALL,2095,15.149,2.319
GrIS,ALL,2096,9.794,3.968
AIS,WAIS,2096,5.978,4.975
AIS,EAIS,2096,0.548,4.304
AIS,PEN,2096,0.286,0.699
AIS,ALL,2096,6.812,8.628
Glaciers,region_1,2096,2.258,0.888
Glaciers,region_2,2096,0.213,0.044
Glaciers,region_3,2096,2.381,1.137
Glaciers,region_4,2096,1.025,0.433
Glaciers,region_5,2096,1.639,0.653
Glaciers,region_6,2096,0.399,0.204
Glaciers,region_7,2096,1.392,0.516
Glaciers,region_8,2096,0.046,0.014
Glaciers,region_9,2096,1.971,0.731
Glaciers,region_10,2096,0.031,0.013
Glaciers,region_11,2096,0.027,0.005
Glaciers,region_12,2096,0.013,0.002
Glaciers,region_13,2096,0.681,0.237
